pygame 2.0.2 (SDL 2.0.16, Python 3.9.12)
Hello from the pygame community. https://www.pygame.org/contribute.html
{'algo': 'ppo',
 'device': 'cuda',
 'episode_length': 500,
 'game_name': 'olympics-running',
 'load_episode': 900,
 'load_model': False,
 'load_run': 2,
 'map': 1,
 'max_episodes': 1500,
 'render': False,
 'save_interval': 100,
 'seed': 1,
 'shuffle_map': False}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /lustre/home/acct-stu/stu110/Olympics/rl_trainer/models/olympics-running/ppo/run1
Episode:  370 controlled agent:  1 ; Episode Return:  -310.0 ; win rate(controlled & opponent):  0.49 0.41 ; Trained episode: 158
Episode:  371 controlled agent:  1 ; Episode Return:  -100.0 ; win rate(controlled & opponent):  0.49 0.41 ; Trained episode: 158
Episode:  372 controlled agent:  1 ; Episode Return:  -26.0 ; win rate(controlled & opponent):  0.49 0.41 ; Trained episode: 158
Episode:  373 controlled agent:  1 ; Episode Return:  -88.0 ; win rate(controlled & opponent):  0.49 0.41 ; Trained episode: 159
Episode:  374 controlled agent:  1 ; Episode Return:  -5.0 ; win rate(controlled & opponent):  0.50 0.40 ; Trained episode: 159
Episode:  375 controlled agent:  1 ; Episode Return:  -466.0 ; win rate(controlled & opponent):  0.50 0.41 ; Trained episode: 160
Episode:  376 controlled agent:  1 ; Episode Return:  -114.0 ; win rate(controlled & opponent):  0.49 0.42 ; Trained episode: 160
Episode:  377 controlled agent:  1 ; Episode Return:  -114.0 ; win rate(controlled & opponent):  0.49 0.42 ; Trained episode: 160
Episode:  378 controlled agent:  1 ; Episode Return:  -338.0 ; win rate(controlled & opponent):  0.49 0.42 ; Trained episode: 160
Episode:  379 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.50 0.41 ; Trained episode: 160
Episode:  380 controlled agent:  1 ; Episode Return:  -178.0 ; win rate(controlled & opponent):  0.50 0.41 ; Trained episode: 161
Episode:  381 controlled agent:  1 ; Episode Return:  -296.0 ; win rate(controlled & opponent):  0.51 0.40 ; Trained episode: 162
Episode:  382 controlled agent:  1 ; Episode Return:  -185.0 ; win rate(controlled & opponent):  0.51 0.40 ; Trained episode: 163
Episode:  383 controlled agent:  1 ; Episode Return:  -194.0 ; win rate(controlled & opponent):  0.51 0.40 ; Trained episode: 163
Episode:  384 controlled agent:  1 ; Episode Return:  -106.0 ; win rate(controlled & opponent):  0.50 0.41 ; Trained episode: 163
Episode:  385 controlled agent:  1 ; Episode Return:  7.0 ; win rate(controlled & opponent):  0.50 0.41 ; Trained episode: 163
Episode:  386 controlled agent:  1 ; Episode Return:  -343.0 ; win rate(controlled & opponent):  0.50 0.41 ; Trained episode: 164
Episode:  387 controlled agent:  1 ; Episode Return:  18.0 ; win rate(controlled & opponent):  0.51 0.40 ; Trained episode: 164
Episode:  388 controlled agent:  1 ; Episode Return:  -159.0 ; win rate(controlled & opponent):  0.51 0.40 ; Trained episode: 165
Episode:  389 controlled agent:  1 ; Episode Return:  19.0 ; win rate(controlled & opponent):  0.52 0.39 ; Trained episode: 166
Episode:  390 controlled agent:  1 ; Episode Return:  9.0 ; win rate(controlled & opponent):  0.52 0.39 ; Trained episode: 167
Episode:  391 controlled agent:  1 ; Episode Return:  -90.0 ; win rate(controlled & opponent):  0.51 0.40 ; Trained episode: 168
Episode:  392 controlled agent:  1 ; Episode Return:  -11.0 ; win rate(controlled & opponent):  0.52 0.39 ; Trained episode: 168
Episode:  393 controlled agent:  1 ; Episode Return:  -170.0 ; win rate(controlled & opponent):  0.53 0.38 ; Trained episode: 169
Episode:  394 controlled agent:  1 ; Episode Return:  -127.0 ; win rate(controlled & opponent):  0.52 0.39 ; Trained episode: 170
Episode:  395 controlled agent:  1 ; Episode Return:  -61.0 ; win rate(controlled & opponent):  0.53 0.39 ; Trained episode: 170
Episode:  396 controlled agent:  1 ; Episode Return:  -486.0 ; win rate(controlled & opponent):  0.53 0.39 ; Trained episode: 171
Episode:  397 controlled agent:  1 ; Episode Return:  -116.0 ; win rate(controlled & opponent):  0.52 0.40 ; Trained episode: 171
Episode:  398 controlled agent:  1 ; Episode Return:  -121.0 ; win rate(controlled & opponent):  0.52 0.40 ; Trained episode: 171
Episode:  399 controlled agent:  1 ; Episode Return:  19.0 ; win rate(controlled & opponent):  0.53 0.40 ; Trained episode: 171
Episode:  400 controlled agent:  1 ; Episode Return:  -86.0 ; win rate(controlled & opponent):  0.53 0.40 ; Trained episode: 172
Episode:  401 controlled agent:  1 ; Episode Return:  -164.0 ; win rate(controlled & opponent):  0.52 0.41 ; Trained episode: 173
Episode:  402 controlled agent:  1 ; Episode Return:  -1.0 ; win rate(controlled & opponent):  0.53 0.40 ; Trained episode: 173
Episode:  403 controlled agent:  1 ; Episode Return:  20.0 ; win rate(controlled & opponent):  0.54 0.39 ; Trained episode: 174
Episode:  404 controlled agent:  1 ; Episode Return:  12.0 ; win rate(controlled & opponent):  0.54 0.39 ; Trained episode: 175
Episode:  405 controlled agent:  1 ; Episode Return:  -209.0 ; win rate(controlled & opponent):  0.53 0.40 ; Trained episode: 176
Episode:  406 controlled agent:  1 ; Episode Return:  -7.0 ; win rate(controlled & opponent):  0.54 0.40 ; Trained episode: 176
Episode:  407 controlled agent:  1 ; Episode Return:  0.0 ; win rate(controlled & opponent):  0.54 0.40 ; Trained episode: 177
Episode:  408 controlled agent:  1 ; Episode Return:  -136.0 ; win rate(controlled & opponent):  0.53 0.41 ; Trained episode: 178
Episode:  409 controlled agent:  1 ; Episode Return:  -433.0 ; win rate(controlled & opponent):  0.52 0.42 ; Trained episode: 178
Episode:  410 controlled agent:  1 ; Episode Return:  23.0 ; win rate(controlled & opponent):  0.52 0.42 ; Trained episode: 178
Episode:  411 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.52 0.42 ; Trained episode: 179
Episode:  412 controlled agent:  1 ; Episode Return:  -80.0 ; win rate(controlled & opponent):  0.52 0.42 ; Trained episode: 180
Episode:  413 controlled agent:  1 ; Episode Return:  -404.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 180
Episode:  414 controlled agent:  1 ; Episode Return:  23.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 180
Episode:  415 controlled agent:  1 ; Episode Return:  -48.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 181
Episode:  416 controlled agent:  1 ; Episode Return:  -41.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 182
Episode:  417 controlled agent:  1 ; Episode Return:  -201.0 ; win rate(controlled & opponent):  0.50 0.44 ; Trained episode: 183
Episode:  418 controlled agent:  1 ; Episode Return:  26.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 183
Episode:  419 controlled agent:  1 ; Episode Return:  -79.0 ; win rate(controlled & opponent):  0.50 0.44 ; Trained episode: 184
Episode:  420 controlled agent:  1 ; Episode Return:  -86.0 ; win rate(controlled & opponent):  0.49 0.45 ; Trained episode: 184
Episode:  421 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.50 0.44 ; Trained episode: 184
Episode:  422 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 185
Episode:  423 controlled agent:  1 ; Episode Return:  -115.0 ; win rate(controlled & opponent):  0.50 0.44 ; Trained episode: 186
Episode:  424 controlled agent:  1 ; Episode Return:  -241.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 186
Episode:  425 controlled agent:  1 ; Episode Return:  9.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 187
Episode:  426 controlled agent:  1 ; Episode Return:  -44.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 188
Episode:  427 controlled agent:  1 ; Episode Return:  -193.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 189
Episode:  428 controlled agent:  1 ; Episode Return:  -171.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 189
Episode:  429 controlled agent:  1 ; Episode Return:  22.0 ; win rate(controlled & opponent):  0.52 0.42 ; Trained episode: 190
Episode:  430 controlled agent:  1 ; Episode Return:  -99.0 ; win rate(controlled & opponent):  0.51 0.43 ; Trained episode: 191
Episode:  431 controlled agent:  1 ; Episode Return:  12.0 ; win rate(controlled & opponent):  0.52 0.43 ; Trained episode: 191
Episode:  432 controlled agent:  1 ; Episode Return:  -156.0 ; win rate(controlled & opponent):  0.52 0.43 ; Trained episode: 192
Episode:  433 controlled agent:  1 ; Episode Return:  -12.0 ; win rate(controlled & opponent):  0.52 0.43 ; Trained episode: 193
Episode:  434 controlled agent:  1 ; Episode Return:  -110.0 ; win rate(controlled & opponent):  0.51 0.44 ; Trained episode: 194
Episode:  435 controlled agent:  1 ; Episode Return:  23.0 ; win rate(controlled & opponent):  0.51 0.44 ; Trained episode: 194
Episode:  436 controlled agent:  1 ; Episode Return:  -89.0 ; win rate(controlled & opponent):  0.50 0.45 ; Trained episode: 195
Episode:  437 controlled agent:  1 ; Episode Return:  -64.0 ; win rate(controlled & opponent):  0.50 0.45 ; Trained episode: 195
Episode:  438 controlled agent:  1 ; Episode Return:  -1.0 ; win rate(controlled & opponent):  0.50 0.45 ; Trained episode: 196
Episode:  439 controlled agent:  1 ; Episode Return:  -144.0 ; win rate(controlled & opponent):  0.50 0.45 ; Trained episode: 197
Episode:  440 controlled agent:  1 ; Episode Return:  22.0 ; win rate(controlled & opponent):  0.51 0.45 ; Trained episode: 197
Episode:  441 controlled agent:  1 ; Episode Return:  -52.0 ; win rate(controlled & opponent):  0.51 0.45 ; Trained episode: 198
Episode:  442 controlled agent:  1 ; Episode Return:  -434.0 ; win rate(controlled & opponent):  0.51 0.45 ; Trained episode: 199
Episode:  443 controlled agent:  1 ; Episode Return:  -5.0 ; win rate(controlled & opponent):  0.51 0.45 ; Trained episode: 199
Episode:  444 controlled agent:  1 ; Episode Return:  6.0 ; win rate(controlled & opponent):  0.52 0.44 ; Trained episode: 200
Episode:  445 controlled agent:  1 ; Episode Return:  -499.0 ; win rate(controlled & opponent):  0.51 0.44 ; Trained episode: 201
Episode:  446 controlled agent:  1 ; Episode Return:  -194.0 ; win rate(controlled & opponent):  0.52 0.43 ; Trained episode: 201
Episode:  447 controlled agent:  1 ; Episode Return:  -116.0 ; win rate(controlled & opponent):  0.52 0.44 ; Trained episode: 202
Episode:  448 controlled agent:  1 ; Episode Return:  -335.0 ; win rate(controlled & opponent):  0.53 0.44 ; Trained episode: 202
Episode:  449 controlled agent:  1 ; Episode Return:  -78.0 ; win rate(controlled & opponent):  0.54 0.43 ; Trained episode: 203
Episode:  450 controlled agent:  1 ; Episode Return:  -245.0 ; win rate(controlled & opponent):  0.55 0.42 ; Trained episode: 204
Episode:  451 controlled agent:  1 ; Episode Return:  -88.0 ; win rate(controlled & opponent):  0.54 0.43 ; Trained episode: 205
Episode:  452 controlled agent:  1 ; Episode Return:  -219.0 ; win rate(controlled & opponent):  0.53 0.44 ; Trained episode: 205
Episode:  453 controlled agent:  1 ; Episode Return:  -19.0 ; win rate(controlled & opponent):  0.54 0.44 ; Trained episode: 205
Episode:  454 controlled agent:  1 ; Episode Return:  -139.0 ; win rate(controlled & opponent):  0.54 0.44 ; Trained episode: 206
Episode:  455 controlled agent:  1 ; Episode Return:  -85.0 ; win rate(controlled & opponent):  0.53 0.45 ; Trained episode: 207
Episode:  456 controlled agent:  1 ; Episode Return:  -91.0 ; win rate(controlled & opponent):  0.53 0.46 ; Trained episode: 207
Episode:  457 controlled agent:  1 ; Episode Return:  24.0 ; win rate(controlled & opponent):  0.54 0.45 ; Trained episode: 207
Episode:  458 controlled agent:  1 ; Episode Return:  -12.0 ; win rate(controlled & opponent):  0.55 0.44 ; Trained episode: 208
Episode:  459 controlled agent:  1 ; Episode Return:  19.0 ; win rate(controlled & opponent):  0.55 0.44 ; Trained episode: 209
Episode:  460 controlled agent:  1 ; Episode Return:  31.0 ; win rate(controlled & opponent):  0.56 0.43 ; Trained episode: 210
Episode:  461 controlled agent:  1 ; Episode Return:  8.0 ; win rate(controlled & opponent):  0.57 0.42 ; Trained episode: 211
Episode:  462 controlled agent:  1 ; Episode Return:  -113.0 ; win rate(controlled & opponent):  0.58 0.41 ; Trained episode: 212
Episode:  463 controlled agent:  1 ; Episode Return:  -170.0 ; win rate(controlled & opponent):  0.58 0.41 ; Trained episode: 213
Episode:  464 controlled agent:  1 ; Episode Return:  -50.0 ; win rate(controlled & opponent):  0.59 0.40 ; Trained episode: 213
Episode:  465 controlled agent:  1 ; Episode Return:  -105.0 ; win rate(controlled & opponent):  0.58 0.41 ; Trained episode: 214
Episode:  466 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.59 0.40 ; Trained episode: 214
Episode:  467 controlled agent:  1 ; Episode Return:  -499.0 ; win rate(controlled & opponent):  0.58 0.40 ; Trained episode: 215
Episode:  468 controlled agent:  1 ; Episode Return:  31.0 ; win rate(controlled & opponent):  0.59 0.39 ; Trained episode: 215
Episode:  469 controlled agent:  1 ; Episode Return:  -215.0 ; win rate(controlled & opponent):  0.58 0.40 ; Trained episode: 216
Episode:  470 controlled agent:  1 ; Episode Return:  -54.0 ; win rate(controlled & opponent):  0.59 0.39 ; Trained episode: 216
Episode:  471 controlled agent:  1 ; Episode Return:  -306.0 ; win rate(controlled & opponent):  0.59 0.39 ; Trained episode: 217
Episode:  472 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.59 0.39 ; Trained episode: 217
Episode:  473 controlled agent:  1 ; Episode Return:  22.0 ; win rate(controlled & opponent):  0.60 0.38 ; Trained episode: 218
Episode:  474 controlled agent:  1 ; Episode Return:  -73.0 ; win rate(controlled & opponent):  0.60 0.38 ; Trained episode: 219
Episode:  475 controlled agent:  1 ; Episode Return:  -47.0 ; win rate(controlled & opponent):  0.61 0.37 ; Trained episode: 220
Episode:  476 controlled agent:  1 ; Episode Return:  9.0 ; win rate(controlled & opponent):  0.62 0.36 ; Trained episode: 221
Episode:  477 controlled agent:  1 ; Episode Return:  -149.0 ; win rate(controlled & opponent):  0.63 0.35 ; Trained episode: 222
Episode:  478 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.64 0.34 ; Trained episode: 223
Episode:  479 controlled agent:  1 ; Episode Return:  13.0 ; win rate(controlled & opponent):  0.64 0.34 ; Trained episode: 224
Episode:  480 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.64 0.34 ; Trained episode: 225
Episode:  481 controlled agent:  1 ; Episode Return:  -192.0 ; win rate(controlled & opponent):  0.64 0.34 ; Trained episode: 226
Episode:  482 controlled agent:  1 ; Episode Return:  -132.0 ; win rate(controlled & opponent):  0.64 0.34 ; Trained episode: 227
Episode:  483 controlled agent:  1 ; Episode Return:  19.0 ; win rate(controlled & opponent):  0.65 0.33 ; Trained episode: 227
Episode:  484 controlled agent:  1 ; Episode Return:  -129.0 ; win rate(controlled & opponent):  0.66 0.32 ; Trained episode: 228
Episode:  485 controlled agent:  1 ; Episode Return:  24.0 ; win rate(controlled & opponent):  0.66 0.32 ; Trained episode: 229
Episode:  486 controlled agent:  1 ; Episode Return:  -102.0 ; win rate(controlled & opponent):  0.66 0.32 ; Trained episode: 230
Episode:  487 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.66 0.32 ; Trained episode: 230
Episode:  488 controlled agent:  1 ; Episode Return:  -242.0 ; win rate(controlled & opponent):  0.65 0.33 ; Trained episode: 231
Episode:  489 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.65 0.33 ; Trained episode: 231
Episode:  490 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.65 0.33 ; Trained episode: 232
Episode:  491 controlled agent:  1 ; Episode Return:  24.0 ; win rate(controlled & opponent):  0.66 0.32 ; Trained episode: 233
Episode:  492 controlled agent:  1 ; Episode Return:  -499.0 ; win rate(controlled & opponent):  0.65 0.32 ; Trained episode: 234
Episode:  493 controlled agent:  1 ; Episode Return:  -217.0 ; win rate(controlled & opponent):  0.65 0.32 ; Trained episode: 234
Episode:  494 controlled agent:  1 ; Episode Return:  -22.0 ; win rate(controlled & opponent):  0.66 0.31 ; Trained episode: 235
Episode:  495 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.66 0.31 ; Trained episode: 236
Episode:  496 controlled agent:  1 ; Episode Return:  -203.0 ; win rate(controlled & opponent):  0.67 0.30 ; Trained episode: 237
Episode:  497 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.68 0.29 ; Trained episode: 238
Episode:  498 controlled agent:  1 ; Episode Return:  -19.0 ; win rate(controlled & opponent):  0.69 0.28 ; Trained episode: 239
Episode:  499 controlled agent:  1 ; Episode Return:  -55.0 ; win rate(controlled & opponent):  0.69 0.28 ; Trained episode: 240
Episode:  500 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.69 0.28 ; Trained episode: 241
Episode:  501 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.70 0.27 ; Trained episode: 242
Episode:  502 controlled agent:  1 ; Episode Return:  -10.0 ; win rate(controlled & opponent):  0.70 0.27 ; Trained episode: 243
Episode:  503 controlled agent:  1 ; Episode Return:  -499.0 ; win rate(controlled & opponent):  0.69 0.27 ; Trained episode: 244
Episode:  504 controlled agent:  1 ; Episode Return:  -7.0 ; win rate(controlled & opponent):  0.69 0.27 ; Trained episode: 244
Episode:  505 controlled agent:  1 ; Episode Return:  12.0 ; win rate(controlled & opponent):  0.70 0.26 ; Trained episode: 245
Episode:  506 controlled agent:  1 ; Episode Return:  -141.0 ; win rate(controlled & opponent):  0.70 0.26 ; Trained episode: 246
Episode:  507 controlled agent:  1 ; Episode Return:  -170.0 ; win rate(controlled & opponent):  0.70 0.26 ; Trained episode: 247
Episode:  508 controlled agent:  1 ; Episode Return:  10.0 ; win rate(controlled & opponent):  0.71 0.25 ; Trained episode: 248
Episode:  509 controlled agent:  1 ; Episode Return:  -210.0 ; win rate(controlled & opponent):  0.72 0.24 ; Trained episode: 249
Episode:  510 controlled agent:  1 ; Episode Return:  21.0 ; win rate(controlled & opponent):  0.72 0.24 ; Trained episode: 250
Episode:  511 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.72 0.24 ; Trained episode: 251
Episode:  512 controlled agent:  1 ; Episode Return:  18.0 ; win rate(controlled & opponent):  0.73 0.23 ; Trained episode: 252
Episode:  513 controlled agent:  1 ; Episode Return:  -131.0 ; win rate(controlled & opponent):  0.74 0.22 ; Trained episode: 253
Episode:  514 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.74 0.22 ; Trained episode: 254
Episode:  515 controlled agent:  1 ; Episode Return:  -34.0 ; win rate(controlled & opponent):  0.74 0.22 ; Trained episode: 255
Episode:  516 controlled agent:  1 ; Episode Return:  -158.0 ; win rate(controlled & opponent):  0.74 0.22 ; Trained episode: 256
Episode:  517 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 257
Episode:  518 controlled agent:  1 ; Episode Return:  -56.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 258
Episode:  519 controlled agent:  1 ; Episode Return:  -109.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 259
Episode:  520 controlled agent:  1 ; Episode Return:  -93.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 259
Episode:  521 controlled agent:  1 ; Episode Return:  10.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 259
Episode:  522 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 260
Episode:  523 controlled agent:  1 ; Episode Return:  34.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 261
Episode:  524 controlled agent:  1 ; Episode Return:  -198.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 262
Episode:  525 controlled agent:  1 ; Episode Return:  -216.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 263
Episode:  526 controlled agent:  1 ; Episode Return:  33.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 263
Episode:  527 controlled agent:  1 ; Episode Return:  -85.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 264
Episode:  528 controlled agent:  1 ; Episode Return:  -23.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 265
Episode:  529 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 266
Episode:  530 controlled agent:  1 ; Episode Return:  -220.0 ; win rate(controlled & opponent):  0.77 0.19 ; Trained episode: 267
Episode:  531 controlled agent:  1 ; Episode Return:  -99.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 268
Episode:  532 controlled agent:  1 ; Episode Return:  24.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 268
Episode:  533 controlled agent:  1 ; Episode Return:  -81.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 269
Episode:  534 controlled agent:  1 ; Episode Return:  -170.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 270
Episode:  535 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 270
Episode:  536 controlled agent:  1 ; Episode Return:  29.0 ; win rate(controlled & opponent):  0.77 0.19 ; Trained episode: 271
Episode:  537 controlled agent:  1 ; Episode Return:  -133.0 ; win rate(controlled & opponent):  0.77 0.19 ; Trained episode: 272
Episode:  538 controlled agent:  1 ; Episode Return:  -186.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 273
Episode:  539 controlled agent:  1 ; Episode Return:  4.0 ; win rate(controlled & opponent):  0.77 0.19 ; Trained episode: 273
Episode:  540 controlled agent:  1 ; Episode Return:  -292.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 274
Episode:  541 controlled agent:  1 ; Episode Return:  -71.0 ; win rate(controlled & opponent):  0.75 0.21 ; Trained episode: 274
Episode:  542 controlled agent:  1 ; Episode Return:  25.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 274
Episode:  543 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 275
Episode:  544 controlled agent:  1 ; Episode Return:  27.0 ; win rate(controlled & opponent):  0.76 0.20 ; Trained episode: 276
Episode:  545 controlled agent:  1 ; Episode Return:  -44.0 ; win rate(controlled & opponent):  0.77 0.20 ; Trained episode: 277
Episode:  546 controlled agent:  1 ; Episode Return:  -13.0 ; win rate(controlled & opponent):  0.77 0.20 ; Trained episode: 278
Episode:  547 controlled agent:  1 ; Episode Return:  -102.0 ; win rate(controlled & opponent):  0.77 0.20 ; Trained episode: 279
Episode:  548 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.77 0.20 ; Trained episode: 279
Episode:  549 controlled agent:  1 ; Episode Return:  23.0 ; win rate(controlled & opponent):  0.77 0.20 ; Trained episode: 280
Episode:  550 controlled agent:  1 ; Episode Return:  27.0 ; win rate(controlled & opponent):  0.77 0.20 ; Trained episode: 281
Episode:  551 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.78 0.19 ; Trained episode: 282
Episode:  552 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.79 0.18 ; Trained episode: 283
Episode:  553 controlled agent:  1 ; Episode Return:  -140.0 ; win rate(controlled & opponent):  0.79 0.18 ; Trained episode: 284
Episode:  554 controlled agent:  1 ; Episode Return:  25.0 ; win rate(controlled & opponent):  0.79 0.18 ; Trained episode: 285
Episode:  555 controlled agent:  1 ; Episode Return:  22.0 ; win rate(controlled & opponent):  0.80 0.17 ; Trained episode: 286
Episode:  556 controlled agent:  1 ; Episode Return:  17.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 287
Episode:  557 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 288
Episode:  558 controlled agent:  1 ; Episode Return:  13.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 289
Episode:  559 controlled agent:  1 ; Episode Return:  -45.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 290
Episode:  560 controlled agent:  1 ; Episode Return:  31.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 291
Episode:  561 controlled agent:  1 ; Episode Return:  25.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 292
Episode:  562 controlled agent:  1 ; Episode Return:  19.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 293
Episode:  563 controlled agent:  1 ; Episode Return:  32.0 ; win rate(controlled & opponent):  0.82 0.15 ; Trained episode: 294
Episode:  564 controlled agent:  1 ; Episode Return:  25.0 ; win rate(controlled & opponent):  0.82 0.15 ; Trained episode: 295
Episode:  565 controlled agent:  1 ; Episode Return:  -84.0 ; win rate(controlled & opponent):  0.83 0.14 ; Trained episode: 296
Episode:  566 controlled agent:  1 ; Episode Return:  31.0 ; win rate(controlled & opponent):  0.83 0.14 ; Trained episode: 297
Episode:  567 controlled agent:  1 ; Episode Return:  -96.0 ; win rate(controlled & opponent):  0.83 0.15 ; Trained episode: 298
Episode:  568 controlled agent:  1 ; Episode Return:  8.0 ; win rate(controlled & opponent):  0.83 0.15 ; Trained episode: 298
Episode:  569 controlled agent:  1 ; Episode Return:  36.0 ; win rate(controlled & opponent):  0.84 0.14 ; Trained episode: 299
Episode:  570 controlled agent:  1 ; Episode Return:  20.0 ; win rate(controlled & opponent):  0.84 0.14 ; Trained episode: 300
Episode:  571 controlled agent:  1 ; Episode Return:  28.0 ; win rate(controlled & opponent):  0.85 0.13 ; Trained episode: 301
Episode:  572 controlled agent:  1 ; Episode Return:  30.0 ; win rate(controlled & opponent):  0.84 0.13 ; Trained episode: 302
Episode:  573 controlled agent:  1 ; Episode Return:  24.0 ; win rate(controlled & opponent):  0.84 0.13 ; Trained episode: 302
Episode:  574 controlled agent:  1 ; Episode Return:  -59.0 ; win rate(controlled & opponent):  0.84 0.13 ; Trained episode: 303
Episode:  575 controlled agent:  1 ; Episode Return:  -114.0 ; win rate(controlled & opponent):  0.84 0.13 ; Trained episode: 304
Episode:  576 controlled agent:  1 ; Episode Return:  -163.0 ; win rate(controlled & opponent):  0.83 0.14 ; Trained episode: 305
Episode:  577 controlled agent:  1 ; Episode Return:  26.0 ; win rate(controlled & opponent):  0.83 0.14 ; Trained episode: 305
Episode:  578 controlled agent:  1 ; Episode Return:  27.0 ; win rate(controlled & opponent):  0.83 0.14 ; Trained episode: 306
Episode:  579 controlled agent:  1 ; Episode Return:  -118.0 ; win rate(controlled & opponent):  0.82 0.15 ; Trained episode: 307
Episode:  580 controlled agent:  1 ; Episode Return:  -249.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 307
Episode:  581 controlled agent:  1 ; Episode Return:  35.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 307
Episode:  582 controlled agent:  1 ; Episode Return:  -12.0 ; win rate(controlled & opponent):  0.82 0.15 ; Trained episode: 308
Episode:  583 controlled agent:  1 ; Episode Return:  -124.0 ; win rate(controlled & opponent):  0.81 0.16 ; Trained episode: 309
